id,topic,subject_id,question,question_kn,option_a,option_a_kn,option_b,option_b_kn,option_c,option_c_kn,option_d,option_d_kn,correct_answer
e7714bc3-d85f-4c1b-8b14-0111efdea7ec,Professional Skills,es,Which of the following ways can help you work well with people?,ಕೆಳಗಿನ ಯಾವ ವಿಧಾನಗಳು ಜನರೊಂದಿಗೆ ಉತ್ತಮವಾಗಿ ಕಾರ್ಯನಿರ್ವಹಿಸಲು ನಿಮಗೆ ಸಹಾಯ ಮಾಡಬಹುದು?,Technical skill,ತಾಂತ್ರಿಕ ಕೌಶಲ್ಯ,Not doing any mistakes,ಯಾವುದೇ ತಪ್ಪುಗಳನ್ನು ಮಾಡುತ್ತಿಲ್ಲ,Not talking to coworkers,ಸಹೋದ್ಯೋಗಿಗಳೊಂದಿಗೆ ಮಾತನಾಡುವುದಿಲ್ಲ,"Paying attention, staying calm in challenging situations","ಗಮನ ಕೊಡುವುದು, ಸವಾಲಿನ ಸಂದರ್ಭಗಳಲ್ಲಿ ಶಾಂತವಾಗಿರುವುದು",D
dcd1f864-12b6-493f-b423-41a75b876920,Professional Skills,es,Which of the following is a people skills required in a workplace?,ಕೆಳಗಿನವುಗಳಲ್ಲಿ ಯಾವುದು ಕೆಲಸದ ಸ್ಥಳದಲ್ಲಿ ಅಗತ್ಯವಿರುವ ಜನರ ಕೌಶಲ್ಯಗಳು?,Driving skills,ಚಾಲನಾ ಕೌಶಲ್ಯಗಳು,Being kind & Listening,ದಯೆ ಮತ್ತು ಆಲಿಸುವಿಕೆ,Technical Skills,ತಾಂತ್ರಿಕ ಕೌಶಲ್ಯಗಳು,Work alone,ಏಕಾಂಗಿಯಾಗಿ ಕೆಲಸ ಮಾಡಿ,B
af37c0fe-c00c-4199-82cb-657effd73727,Professional Skills,es,What should you avoid in your appearance at work?,ಕೆಲಸದಲ್ಲಿ ನಿಮ್ಮ ನೋಟದಲ್ಲಿ ನೀವು ಏನು ತಪ್ಪಿಸಬೇಕು?,Wearing clean clothes,ಶುಭ್ರವಾದ ಬಟ್ಟೆಗಳನ್ನು ಧರಿಸುವುದು,Wrinkled clothes,ಸುಕ್ಕುಗಟ್ಟಿದ ಬಟ್ಟೆ,Neat appearance,ಅಚ್ಚುಕಟ್ಟಾದ ನೋಟ,Proper uniform,ಸರಿಯಾದ ಸಮವಸ್ತ್ರ,B
dd5d1c27-217a-4f05-bf97-774b90020760,Professional Skills,es,________ is always doing our work with dedication and to the best of our ability.,________ ಯಾವಾಗಲೂ ನಮ್ಮ ಕೆಲಸವನ್ನು ಸಮರ್ಪಣಾಭಾವದಿಂದ ಮತ್ತು ನಮ್ಮ ಸಾಮರ್ಥ್ಯಕ್ಕೆ ತಕ್ಕಂತೆ ಮಾಡುತ್ತಿದೆ.,Self-management,ಸ್ವಯಂ ನಿರ್ವಹಣೆ,Reliability,ವಿಶ್ವಾಸಾರ್ಹತೆ,Commitment,ಬದ್ಧತೆ,Honesty,ಪ್ರಾಮಾಣಿಕತೆ,C
01f6bc7a-65b6-488f-ae37-8a2a40559599,Professional Skills,es,"Which of the following best describes skills such as commitment, reliability, adaptability and flexibility?","ಕೆಳಗಿನವುಗಳಲ್ಲಿ ಯಾವುದು ಬದ್ಧತೆ, ವಿಶ್ವಾಸಾರ್ಹತೆ, ಹೊಂದಿಕೊಳ್ಳುವಿಕೆ ಮತ್ತು ನಮ್ಯತೆಯಂತಹ ಕೌಶಲ್ಯಗಳನ್ನು ಉತ್ತಮವಾಗಿ ವಿವರಿಸುತ್ತದೆ?",Teamwork,ತಂಡದ ಕೆಲಸ,Self-management,ಸ್ವಯಂ ನಿರ್ವಹಣೆ,Business,ವ್ಯಾಪಾರ,Education,ಶಿಕ್ಷಣ,B
116c6375-e43f-4095-86fd-ab53ed8da405,Professional Skills,es,_______  is when a group of people work together to finish something.,_______ ಎಂದರೆ ಯಾವುದಾದರೊಂದು ಕೆಲಸವನ್ನು ಮುಗಿಸಲು ಜನರ ಗುಂಪು ಒಟ್ಟಾಗಿ ಕೆಲಸ ಮಾಡುವುದು.,Team work,ತಂಡದ ಕೆಲಸ,Business,ವ್ಯಾಪಾರ,Education,ಶಿಕ್ಷಣ,Experience,ಅನುಭವ,A
44dfd3d4-3cdc-48cc-942a-02468c5b2a58,Professional Skills,es,What does being punctual at work signify?,ಕೆಲಸದಲ್ಲಿ ಸಮಯಪಾಲನೆಯು ಏನನ್ನು ಸೂಚಿಸುತ್ತದೆ?,Carelessness,ಅಜಾಗರೂಕತೆ,Professionalism,ವೃತ್ತಿಪರತೆ,Laziness,ಸೋಮಾರಿತನ,Disinterest,ನಿರಾಸಕ್ತಿ,B
21e7fa74-739f-4fe1-bab4-b5cd7b67a72b,Professional Skills,es,"___________ is a code of behaviour that is based on respect, values and professionalism.","___________ ಗೌರವ, ಮೌಲ್ಯಗಳು ಮತ್ತು ವೃತ್ತಿಪರತೆಯನ್ನು ಆಧರಿಸಿದ ನಡವಳಿಕೆಯ ಸಂಕೇತವಾಗಿದೆ.",Workplace etiquette,ಕೆಲಸದ ಸ್ಥಳದ ಶಿಷ್ಟಾಚಾರ,Business,ವ್ಯಾಪಾರ,Education,ಶಿಕ್ಷಣ,Experience,ಅನುಭವ,A
6a24adc4-50f5-49e0-ae0e-e3274649ba87,Professional Skills,es,What is a good habit regarding your behavior towards coworkers?,ಸಹೋದ್ಯೋಗಿಗಳೊಂದಿಗೆ ನಿಮ್ಮ ನಡವಳಿಕೆಯ ಬಗ್ಗೆ ಉತ್ತಮ ಅಭ್ಯಾಸ ಯಾವುದು?,Ignore them,ಅವರನ್ನು ನಿರ್ಲಕ್ಷಿಸಿ,Complain behind their backs,ಅವರ ಬೆನ್ನ ಹಿಂದೆ ದೂರು,Treat them with respect,ಅವರನ್ನು ಗೌರವದಿಂದ ನಡೆಸಿಕೊಳ್ಳಿ,Avoid interaction,ಪರಸ್ಪರ ಕ್ರಿಯೆಯನ್ನು ತಪ್ಪಿಸಿ,C
bda430ad-02e4-43e1-b797-7ef007ddb9a8,Professional Skills,es,Which of the following is a good working habit?,ಕೆಳಗಿನವುಗಳಲ್ಲಿ ಯಾವುದು ಉತ್ತಮ ಕೆಲಸದ ಅಭ್ಯಾಸ?,Complaining about coworkers,ಸಹೋದ್ಯೋಗಿಗಳ ಬಗ್ಗೆ ದೂರು,Arriving late to work,ಕೆಲಸಕ್ಕೆ ತಡವಾಗಿ ಬರುವುದು,Dressing neatly,ಅಂದವಾಗಿ ಡ್ರೆಸ್ಸಿಂಗ್,Ignoring tasks,ಕಾರ್ಯಗಳನ್ನು ನಿರ್ಲಕ್ಷಿಸುವುದು,C
0b305ad7-0f80-4e75-a208-ab6394b62887,Professional Skills,es,Why is a strong work ethic important?,ಬಲವಾದ ಕೆಲಸದ ನೀತಿ ಏಕೆ ಮುಖ್ಯವಾಗಿದೆ?,More vacations,ಹೆಚ್ಚಿನ ರಜೆಗಳು,Slower work,ನಿಧಾನ ಕೆಲಸ,Efficient productivity,ಸಮರ್ಥ ಉತ್ಪಾದಕತೆ,Less teamwork,ಕಡಿಮೆ ತಂಡದ ಕೆಲಸ,C
dca2dd28-0b19-45eb-8cce-04769108a4eb,Professional Skills,es,"Plan, Prepare, Perform is related to ______.","ಯೋಜನೆ, ತಯಾರಿ, ನಿರ್ವಹಿಸುವುದು ______ ಗೆ ಸಂಬಂಧಿಸಿದೆ.",your resume,ನಿಮ್ಮ ಮುಂದುವರಿಕೆ,your work,ನಿಮ್ಮ ಕೆಲಸ,attending an interview,ಸಂದರ್ಶನಕ್ಕೆ ಹಾಜರಾಗುತ್ತಿದ್ದಾರೆ,your personality,ನಿಮ್ಮ ವ್ಯಕ್ತಿತ್ವ,C
418c0948-47c8-4bf0-8d8f-c3db765ce528,Professional Skills,es,A person’s natural ability to do something is called ______,ಏನನ್ನಾದರೂ ಮಾಡುವ ವ್ಯಕ್ತಿಯ ನೈಸರ್ಗಿಕ ಸಾಮರ್ಥ್ಯವನ್ನು ______ ಎಂದು ಕರೆಯಲಾಗುತ್ತದೆ,attitude,ವರ್ತನೆ,adaptability,ಹೊಂದಿಕೊಳ್ಳುವಿಕೆ,aptitude,ಯೋಗ್ಯತೆ,acceptance,ಸ್ವೀಕಾರ,C
56d18be4-afe1-410e-902d-d57a2b2560dd,Professional Skills,es,Why is it important to think of new ways to solve problems?,ಸಮಸ್ಯೆಗಳನ್ನು ಪರಿಹರಿಸಲು ಹೊಸ ಮಾರ್ಗಗಳ ಬಗ್ಗೆ ಯೋಚಿಸುವುದು ಏಕೆ ಮುಖ್ಯ?,New ideas can make work easier or faster,ಹೊಸ ಆಲೋಚನೆಗಳು ಕೆಲಸವನ್ನು ಸುಲಭ ಅಥವಾ ವೇಗವಾಗಿ ಮಾಡಬಹುದು,It is fun to try new things,ಹೊಸದನ್ನು ಪ್ರಯತ್ನಿಸಲು ಖುಷಿಯಾಗುತ್ತದೆ,To waste time,ಸಮಯ ವ್ಯರ್ಥ ಮಾಡಲು,It is unnecessary to try new things,ಹೊಸದನ್ನು ಪ್ರಯತ್ನಿಸುವುದು ಅನಗತ್ಯ,A
21a0c757-d003-446b-8317-ee63a4bf358c,Professional Skills,es,"If you are making a new app for the people, why it is important to test it?","ನೀವು ಜನರಿಗಾಗಿ ಹೊಸ ಅಪ್ಲಿಕೇಶನ್ ಅನ್ನು ತಯಾರಿಸುತ್ತಿದ್ದರೆ, ಅದನ್ನು ಪರೀಕ್ಷಿಸುವುದು ಏಕೆ ಮುಖ್ಯ?",To show people how good you are at making apps,ಅಪ್ಲಿಕೇಶನ್‌ಗಳನ್ನು ಮಾಡುವಲ್ಲಿ ನೀವು ಎಷ್ಟು ಉತ್ತಮರು ಎಂಬುದನ್ನು ಜನರಿಗೆ ತೋರಿಸಲು,To check if people like the colors and pictures,ಜನರು ಬಣ್ಣಗಳು ಮತ್ತು ಚಿತ್ರಗಳನ್ನು ಇಷ್ಟಪಡುತ್ತಾರೆಯೇ ಎಂದು ಪರಿಶೀಲಿಸಲು,Because itʹs fun to watch others try your app,ಏಕೆಂದರೆ ಇತರರು ನಿಮ್ಮ ಅಪ್ಲಿಕೇಶನ್ ಅನ್ನು ಪ್ರಯತ್ನಿಸುವುದನ್ನು ವೀಕ್ಷಿಸಲು ಇದು ಖುಷಿಯಾಗುತ್ತದೆ,To see how people use it and make it better,ಜನರು ಅದನ್ನು ಹೇಗೆ ಬಳಸುತ್ತಾರೆ ಮತ್ತು ಅದನ್ನು ಉತ್ತಮಗೊಳಿಸುತ್ತಾರೆ ಎಂಬುದನ್ನು ನೋಡಲು,D
2b4ac1aa-2cab-4fc9-9e51-280e135b7f2d,Professional Skills,es,What should a restaurant owner do to attract more customers and improve his business?,ಹೆಚ್ಚಿನ ಗ್ರಾಹಕರನ್ನು ಆಕರ್ಷಿಸಲು ಮತ್ತು ತನ್ನ ವ್ಯಾಪಾರವನ್ನು ಸುಧಾರಿಸಲು ರೆಸ್ಟೋರೆಂಟ್ ಮಾಲೀಕರು ಏನು ಮಾಡಬೇಕು?,Guess what customers want and provide it.,ಗ್ರಾಹಕರು ಏನು ಬಯಸುತ್ತಾರೆ ಎಂಬುದನ್ನು ಊಹಿಸಿ ಮತ್ತು ಅದನ್ನು ಒದಗಿಸಿ.,Copy other restaurants and follow.,ಇತರ ರೆಸ್ಟೋರೆಂಟ್‌ಗಳನ್ನು ನಕಲಿಸಿ ಮತ್ತು ಅನುಸರಿಸಿ.,"Talk to customers, understand their preferences, make changes to the menu, and ask for feedback.","ಗ್ರಾಹಕರೊಂದಿಗೆ ಮಾತನಾಡಿ, ಅವರ ಆದ್ಯತೆಗಳನ್ನು ಅರ್ಥಮಾಡಿಕೊಳ್ಳಿ, ಮೆನುಗೆ ಬದಲಾವಣೆಗಳನ್ನು ಮಾಡಿ ಮತ್ತು ಪ್ರತಿಕ್ರಿಯೆಯನ್ನು ಕೇಳಿ.",Randomly select new dishes in the menu,ಮೆನುವಿನಲ್ಲಿ ಯಾದೃಚ್ಛಿಕವಾಗಿ ಹೊಸ ಭಕ್ಷ್ಯಗಳನ್ನು ಆಯ್ಕೆಮಾಡಿ,C
2d279620-c70c-4fbb-8b07-77ffd633e82a,Professional Skills,es,"If your first design of design thinking doesnʹt work, what should you do?","ನಿಮ್ಮ ಮೊದಲ ವಿನ್ಯಾಸದ ವಿನ್ಯಾಸವು ಕೆಲಸ ಮಾಡದಿದ್ದರೆ, ನೀವು ಏನು ಮಾಡಬೇಕು?",Give up on it,ಅದನ್ನು ಬಿಟ್ಟುಬಿಡಿ,Ask for feedback and try to improve,ಪ್ರತಿಕ್ರಿಯೆಯನ್ನು ಕೇಳಿ ಮತ್ತು ಸುಧಾರಿಸಲು ಪ್ರಯತ್ನಿಸಿ,Make something else,ಬೇರೆ ಏನಾದರೂ ಮಾಡಿ,Purchase some other design,ಬೇರೆ ವಿನ್ಯಾಸವನ್ನು ಖರೀದಿಸಿ,B
05302993-d447-4f85-8c11-81be9dd8b1cf,Professional Skills,es,"When a manufacturer is trying to make a better school bag using design thinking, what would be the next step after understanding the studentsʹ needs in a bag?","ತಯಾರಕರು ವಿನ್ಯಾಸ ಚಿಂತನೆಯನ್ನು ಬಳಸಿಕೊಂಡು ಉತ್ತಮ ಶಾಲಾ ಚೀಲವನ್ನು ತಯಾರಿಸಲು ಪ್ರಯತ್ನಿಸುತ್ತಿರುವಾಗ, ಬ್ಯಾಗ್‌ನಲ್ಲಿರುವ ವಿದ್ಯಾರ್ಥಿಗಳ ಅಗತ್ಯಗಳನ್ನು ಅರ್ಥಮಾಡಿಕೊಂಡ ನಂತರ ಮುಂದಿನ ಹಂತ ಯಾವುದು?",Plan different bag designs,ವಿಭಿನ್ನ ಬ್ಯಾಗ್ ವಿನ್ಯಾಸಗಳನ್ನು ಯೋಜಿಸಿ,Ask students to test the bags,ಬ್ಯಾಗ್‌ಗಳನ್ನು ಪರೀಕ್ಷಿಸಲು ವಿದ್ಯಾರ್ಥಿಗಳನ್ನು ಕೇಳಿ,Choose the material for the bag,ಚೀಲಕ್ಕೆ ವಸ್ತುಗಳನ್ನು ಆರಿಸಿ,Choose the colour of the bag,ಚೀಲದ ಬಣ್ಣವನ್ನು ಆರಿಸಿ,A
c364ce18-0855-449e-b35d-14ccb3c5e1bc,Professional Skills,es,"While purchasing new chairs for students using design thinking, what is the first step to think?","ವಿನ್ಯಾಸ ಚಿಂತನೆಯನ್ನು ಬಳಸಿಕೊಂಡು ವಿದ್ಯಾರ್ಥಿಗಳಿಗೆ ಹೊಸ ಕುರ್ಚಿಗಳನ್ನು ಖರೀದಿಸುವಾಗ, ಯೋಚಿಸಲು ಮೊದಲ ಹೆಜ್ಜೆ ಯಾವುದು?",Plan how to make the chair,ಕುರ್ಚಿಯನ್ನು ಹೇಗೆ ತಯಾರಿಸಬೇಕೆಂದು ಯೋಜಿಸಿ,Think what is studentʹs requirement in a chair,ಕುರ್ಚಿಯಲ್ಲಿ ವಿದ್ಯಾರ್ಥಿಗಳ ಅವಶ್ಯಕತೆ ಏನು ಎಂದು ಯೋಚಿಸಿ,Choose the colour of the chair,ಕುರ್ಚಿಯ ಬಣ್ಣವನ್ನು ಆರಿಸಿ,Test different chair designs,ವಿವಿಧ ಕುರ್ಚಿ ವಿನ್ಯಾಸಗಳನ್ನು ಪರೀಕ್ಷಿಸಿ,B
57648d2c-0822-439f-a668-c36388cbcbcb,Professional Skills,es,"If you come up with an idea to improve the work using design thinking, what should you do next?","ವಿನ್ಯಾಸ ಚಿಂತನೆಯನ್ನು ಬಳಸಿಕೊಂಡು ಕೆಲಸವನ್ನು ಸುಧಾರಿಸಲು ನೀವು ಆಲೋಚನೆಯೊಂದಿಗೆ ಬಂದರೆ, ನೀವು ಮುಂದೆ ಏನು ಮಾಡಬೇಕು?",Write down your idea and keep it safe,ನಿಮ್ಮ ಕಲ್ಪನೆಯನ್ನು ಬರೆಯಿರಿ ಮತ್ತು ಅದನ್ನು ಸುರಕ್ಷಿತವಾಗಿ ಇರಿಸಿ,Apply and test if it works,ಅನ್ವಯಿಸಿ ಮತ್ತು ಅದು ಕಾರ್ಯನಿರ್ವಹಿಸುತ್ತದೆಯೇ ಎಂದು ಪರೀಕ್ಷಿಸಿ,Tell everyone about it,ಅದರ ಬಗ್ಗೆ ಎಲ್ಲರಿಗೂ ತಿಳಿಸಿ,Think of another idea,ಇನ್ನೊಂದು ಉಪಾಯವನ್ನು ಯೋಚಿಸಿ,B
b931b37c-19dd-48a9-adc6-e94de7d372c4,Professional Skills,es,How does design thinking help solve problems?,ವಿನ್ಯಾಸ ಚಿಂತನೆಯು ಸಮಸ್ಯೆಗಳನ್ನು ಪರಿಹರಿಸಲು ಹೇಗೆ ಸಹಾಯ ಮಾಡುತ್ತದೆ?,By following a strict process,ಕಟ್ಟುನಿಟ್ಟಾದ ಪ್ರಕ್ರಿಯೆಯನ್ನು ಅನುಸರಿಸುವ ಮೂಲಕ,By guessing solutions randomly,ಯಾದೃಚ್ಛಿಕವಾಗಿ ಪರಿಹಾರಗಳನ್ನು ಊಹಿಸುವ ಮೂಲಕ,By understanding what people need and improving solutions,ಜನರಿಗೆ ಏನು ಬೇಕು ಎಂಬುದನ್ನು ಅರ್ಥಮಾಡಿಕೊಳ್ಳುವ ಮೂಲಕ ಮತ್ತು ಪರಿಹಾರಗಳನ್ನು ಸುಧಾರಿಸುವ ಮೂಲಕ,By trusting on personal assumptions,ವೈಯಕ್ತಿಕ ಊಹೆಗಳನ್ನು ನಂಬುವ ಮೂಲಕ,C
4903a722-8a2c-4222-8d15-25e12ad7882b,Professional Skills,es,What are the different steps in design thinking?,ವಿನ್ಯಾಸ ಚಿಂತನೆಯಲ್ಲಿ ವಿವಿಧ ಹಂತಗಳು ಯಾವುವು?,"Imagine, Plan and Try","ಊಹಿಸಿ, ಯೋಜಿಸಿ ಮತ್ತು ಪ್ರಯತ್ನಿಸಿ","Try, Create and Decide","ಪ್ರಯತ್ನಿಸಿ, ರಚಿಸಿ ಮತ್ತು ನಿರ್ಧರಿಸಿ","Listen, Choose, Plan, Try, Ask","ಆಲಿಸಿ, ಆಯ್ಕೆಮಾಡಿ, ಯೋಜಿಸಿ, ಪ್ರಯತ್ನಿಸಿ, ಕೇಳಿ","Imagine, Decide, Create and Try","ಊಹಿಸಿ, ನಿರ್ಧರಿಸಿ, ರಚಿಸಿ ಮತ್ತು ಪ್ರಯತ್ನಿಸಿ",C
ec043f62-8d59-4fb1-8e07-904c4124c3b4,Professional Skills,es,"When you do not know how to use a new machine, what will be your action?","ಹೊಸ ಯಂತ್ರವನ್ನು ಹೇಗೆ ಬಳಸುವುದು ಎಂದು ನಿಮಗೆ ತಿಳಿದಿಲ್ಲದಿದ್ದಾಗ, ನಿಮ್ಮ ಕ್ರಮವೇನು?",Ask for help and learn how to use the machine,ಸಹಾಯಕ್ಕಾಗಿ ಕೇಳಿ ಮತ್ತು ಯಂತ್ರವನ್ನು ಹೇಗೆ ಬಳಸುವುದು ಎಂದು ತಿಳಿಯಿರಿ,Take a break and do it later,ವಿರಾಮ ತೆಗೆದುಕೊಂಡು ನಂತರ ಮಾಡಿ,Stay silent till someone teaches you,ಯಾರಾದರೂ ನಿಮಗೆ ಕಲಿಸುವವರೆಗೆ ಮೌನವಾಗಿರಿ,Leave the job,ಕೆಲಸ ಬಿಡಿ,A
1b9186a2-29d7-449b-b537-cd21d5fe4f1b,Entrepreneurial Skills,es,"When someone needs funding for a small business, what should they do to find a suitable investor?","ಯಾರಿಗಾದರೂ ಸಣ್ಣ ವ್ಯಾಪಾರಕ್ಕಾಗಿ ಹಣದ ಅಗತ್ಯವಿದ್ದಾಗ, ಸೂಕ್ತವಾದ ಹೂಡಿಕೆದಾರರನ್ನು ಹುಡುಕಲು ಅವರು ಏನು ಮಾಡಬೇಕು?",Start without funding and hope for an investor.,ಹಣವಿಲ್ಲದೆ ಪ್ರಾರಂಭಿಸಿ ಮತ್ತು ಹೂಡಿಕೆದಾರರಿಗೆ ಭರವಸೆ ನೀಡಿ.,Attend networking events to meet suitable investors.,ಸೂಕ್ತವಾದ ಹೂಡಿಕೆದಾರರನ್ನು ಭೇಟಿ ಮಾಡಲು ನೆಟ್‌ವರ್ಕಿಂಗ್ ಈವೆಂಟ್‌ಗಳಿಗೆ ಹಾಜರಾಗಿ.,Send business plan to friends,ಸ್ನೇಹಿತರಿಗೆ ವ್ಯಾಪಾರ ಯೋಜನೆಯನ್ನು ಕಳುಹಿಸಿ,Wait for the suitable investor,ಸೂಕ್ತ ಹೂಡಿಕೆದಾರರಿಗಾಗಿ ನಿರೀಕ್ಷಿಸಿ,B
40e66d3f-db2e-406f-809a-b37d990086c2,Entrepreneurial Skills,es,"While presenting your business plan to potential investors, why is it important to actively listen to their questions and provide thoughtful answers?","ಸಂಭಾವ್ಯ ಹೂಡಿಕೆದಾರರಿಗೆ ನಿಮ್ಮ ವ್ಯಾಪಾರ ಯೋಜನೆಯನ್ನು ಪ್ರಸ್ತುತಪಡಿಸುವಾಗ, ಅವರ ಪ್ರಶ್ನೆಗಳನ್ನು ಸಕ್ರಿಯವಾಗಿ ಆಲಿಸುವುದು ಮತ್ತು ಚಿಂತನಶೀಲ ಉತ್ತರಗಳನ್ನು ನೀಡುವುದು ಏಕೆ ಮುಖ್ಯ?",To show off your expertise,ನಿಮ್ಮ ಪರಿಣತಿಯನ್ನು ಪ್ರದರ್ಶಿಸಲು,To avoid eye contact,ಕಣ್ಣಿನ ಸಂಪರ್ಕವನ್ನು ತಪ್ಪಿಸಲು,To understand the concerns of the investors and build their confidence in your plan,ಹೂಡಿಕೆದಾರರ ಕಾಳಜಿಯನ್ನು ಅರ್ಥಮಾಡಿಕೊಳ್ಳಲು ಮತ್ತು ನಿಮ್ಮ ಯೋಜನೆಯಲ್ಲಿ ಅವರ ವಿಶ್ವಾಸವನ್ನು ಬೆಳೆಸಲು,To show your communication skills,ನಿಮ್ಮ ಸಂವಹನ ಕೌಶಲ್ಯಗಳನ್ನು ತೋರಿಸಲು,C
059b9284-f875-43a4-b86a-69e902296d91,Entrepreneurial Skills,es,"While talking about your business plan to the audience, how will you make them understand your product better?","ಪ್ರೇಕ್ಷಕರಿಗೆ ನಿಮ್ಮ ವ್ಯಾಪಾರ ಯೋಜನೆಯನ್ನು ಕುರಿತು ಮಾತನಾಡುವಾಗ, ನಿಮ್ಮ ಉತ್ಪನ್ನವನ್ನು ಅವರು ಹೇಗೆ ಚೆನ್ನಾಗಿ ಅರ್ಥಮಾಡಿಕೊಳ್ಳುತ್ತೀರಿ?",Repeat your explanation multiple times,ನಿಮ್ಮ ವಿವರಣೆಯನ್ನು ಹಲವಾರು ಬಾರಿ ಪುನರಾವರ್ತಿಸಿ,Give demo of the product/service,ಉತ್ಪನ್ನ/ಸೇವೆಯ ಡೆಮೊ ನೀಡಿ,Share overall business costs,ಒಟ್ಟಾರೆ ವ್ಯಾಪಾರ ವೆಚ್ಚಗಳನ್ನು ಹಂಚಿಕೊಳ್ಳಿ,Tell a joke,ಒಂದು ಜೋಕ್ ಹೇಳಿ,B
